Khu vực,Loại vàng,Mua vào,Bán ra,Thời gian,Ngày
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-04.html,2018-12-04
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.320,36.480,10:28:00 05/12/2018,2018-12-05
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-05.html,2018-12-05
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.280,36.440,08:32:00 06/12/2018,2018-12-06
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-06.html,2018-12-06
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.260,36.420,08:31:00 07/12/2018,2018-12-07
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-07.html,2018-12-07
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.320,36.480,08:52:00 08/12/2018,2018-12-08
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-08.html,2018-12-08
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.320,36.480,08:52:00 08/12/2018,2018-12-09
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-09.html,2018-12-09
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.360,36.520,14:04:00 10/12/2018,2018-12-10
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-10.html,2018-12-10
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.340,36.500,08:44:00 11/12/2018,2018-12-11
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-11.html,2018-12-11
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.310,36.470,08:27:00 12/12/2018,2018-12-12
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-12.html,2018-12-12
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.230,36.390,08:28:00 13/12/2018,2018-12-13
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-13.html,2018-12-13
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.220,36.380,08:34:00 14/12/2018,2018-12-14
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-14.html,2018-12-14
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.280,36.440,08:28:00 15/12/2018,2018-12-15
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-15.html,2018-12-15
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.280,36.440,08:28:00 15/12/2018,2018-12-16
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-16.html,2018-12-16
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.250,36.430,08:31:00 17/12/2018,2018-12-17
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-17.html,2018-12-17
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.280,36.460,09:15:00 18/12/2018,2018-12-18
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-18.html,2018-12-18
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.240,36.420,09:08:00 19/12/2018,2018-12-19
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-19.html,2018-12-19
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.210,36.390,13:49:00 20/12/2018,2018-12-20
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-20.html,2018-12-20
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.280,36.460,08:34:00 21/12/2018,2018-12-21
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-21.html,2018-12-21
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.240,36.420,08:34:00 22/12/2018,2018-12-22
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-22.html,2018-12-22
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.240,36.420,08:34:00 22/12/2018,2018-12-23
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-23.html,2018-12-23
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.260,36.440,09:31:00 24/12/2018,2018-12-24
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-24.html,2018-12-24
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.290,36.470,08:45:00 25/12/2018,2018-12-25
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-25.html,2018-12-25
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.220,36.400,09:05:00 26/12/2018,2018-12-26
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-26.html,2018-12-26
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.280,36.460,09:29:00 27/12/2018,2018-12-27
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-27.html,2018-12-27
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.300,36.480,08:39:00 28/12/2018,2018-12-28
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-28.html,2018-12-28
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.330,36.550,08:42:00 29/12/2018,2018-12-29
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-29.html,2018-12-29
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.330,36.550,08:42:00 29/12/2018,2018-12-30
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-30.html,2018-12-30
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.330,36.550,08:29:00 31/12/2018,2018-12-31
https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-31.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-31.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-31.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-31.html,https://giavang.org/trong-nuoc/sjc/lich-su/2018-12-31.html,2018-12-31
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.330,36.550,08:29:00 31/12/2018,2019-01-01
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-01.html,2019-01-01
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.380,36.580,08:39:00 02/01/2019,2019-01-02
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-02.html,2019-01-02
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.380,36.580,08:39:00 02/01/2019,2019-01-03
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-03.html,2019-01-03
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.380,36.580,08:39:00 02/01/2019,2019-01-04
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-04.html,2019-01-04
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.590,36.790,06:00:00 05/01/2019,2019-01-05
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-05.html,2019-01-05
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.590,36.790,06:00:00 05/01/2019,2019-01-06
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-06.html,2019-01-06
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.570,36.770,08:32:00 07/01/2019,2019-01-07
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-07.html,2019-01-07
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.610,36.790,08:36:00 08/01/2019,2019-01-08
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-08.html,2019-01-08
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.560,36.730,09:20:00 09/01/2019,2019-01-09
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-09.html,2019-01-09
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.580,36.760,08:32:00 10/01/2019,2019-01-10
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-10.html,2019-01-10
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.550,36.730,08:30:00 11/01/2019,2019-01-11
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-11.html,2019-01-11
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.540,36.720,08:38:00 12/01/2019,2019-01-12
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-12.html,2019-01-12
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.540,36.720,08:38:00 12/01/2019,2019-01-13
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-13.html,2019-01-13
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.570,36.750,08:55:00 14/01/2019,2019-01-14
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-14.html,2019-01-14
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.510,36.690,08:29:00 15/01/2019,2019-01-15
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-15.html,2019-01-15
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.490,36.670,08:28:00 16/01/2019,2019-01-16
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-16.html,2019-01-16
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.470,36.650,08:23:00 17/01/2019,2019-01-17
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-17.html,2019-01-17
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.580,36.760,08:37:00 18/01/2019,2019-01-18
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-18.html,2019-01-18
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.520,36.700,08:35:00 19/01/2019,2019-01-19
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-19.html,2019-01-19
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.520,36.700,08:35:00 19/01/2019,2019-01-20
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-20.html,2019-01-20
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.520,36.700,08:40:00 21/01/2019,2019-01-21
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-21.html,2019-01-21
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.390,36.570,08:29:00 22/01/2019,2019-01-22
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-22.html,2019-01-22
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.360,36.540,08:47:00 23/01/2019,2019-01-23
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-23.html,2019-01-23
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.400,36.580,09:27:00 24/01/2019,2019-01-24
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-24.html,2019-01-24
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.360,36.540,09:46:00 25/01/2019,2019-01-25
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-25.html,2019-01-25
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.580,36.780,08:41:00 26/01/2019,2019-01-26
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-26.html,2019-01-26
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.580,36.780,08:41:00 26/01/2019,2019-01-27
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-27.html,2019-01-27
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.630,36.830,08:33:00 28/01/2019,2019-01-28
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-28.html,2019-01-28
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.600,36.800,08:33:00 29/01/2019,2019-01-29
https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2019-01-29.html,2019-01-29
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.720,36.920,08:39:00 30/01/2019,2019-01-30
